,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Continent,ISO 3166-1 alpha-3,EmissionsTotal,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
216,Aruba,1951,28.18166666666667,0.35533333333333333,North America,ABW,0.645962,0.0,0.645962,0.0,0.0,0.0,,16.056313
217,Australia,1951,21.557000000000002,0.25133333333333335,,AUS,59.029376,46.096784,12.322032,0.0,0.61056,0.0,,7.010756
218,Austria,1951,7.079833333333333,0.33558333333333334,Europe,AUT,23.26409,18.854249,2.726445,0.95279,0.730606,0.0,,3.356803
219,Azerbaijan,1951,11.330833333333333,0.45333333333333337,Asia,AZE,9.693343,0.511104,8.147819,0.985781,0.04864,0.0,,3.005427
220,Bahamas,1951,25.075166666666664,0.353,North America,BHS,0.065952,0.0,0.065952,0.0,0.0,0.0,,0.795609
221,Bahrain,1951,26.263416666666668,0.6674166666666667,Asia,BHR,1.176144,0.0,1.176144,0.0,0.0,0.0,,9.772372
222,Bangladesh,1951,25.28216666666667,0.2579166666666666,Asia,BGD,1.226293,0.654445,0.569618,0.0,0.002231,0.0,,0.030243
223,Barbados,1951,26.589833333333335,0.3795,North America,BRB,0.10992,0.003664,0.098928,0.007328,0.0,0.0,,0.510235
224,Belarus,1951,6.356000000000001,0.33558333333333334,Europe,BLR,20.422984,6.491406,13.444358,0.347555,0.139666,0.0,,2.59205
225,Belgium,1951,9.915083333333333,0.28575,Europe,BEL,89.449782,79.688336,7.558832,0.029312,2.173302,0.0,,10.334558
226,Belize,1951,25.34358333333334,0.6585,North America,BLZ,0.025648,0.0,0.025648,0.0,0.0,0.0,,0.360124
227,Benin,1951,27.41775,0.33216666666666667,Africa,BEN,0.0,,,,,,,0.0
228,Bhutan,1951,12.278666666666666,0.5881666666666666,Asia,BTN,0.0,,,,,,,0.0
229,Bolivia,1951,20.93133333333333,0.38516666666666666,South America,BOL,0.461515,0.032976,0.410368,0.0,0.018171,0.0,,0.147125
230,"Bonaire, Saint Eustatius And Saba",1951,27.406666666666666,0.3521666666666667,North America,BES,0.139179,0.0,0.139179,0.0,0.0,0.0,,19.854419
231,Bosnia And Herzegovina,1951,11.706083333333334,0.4048333333333333,Europe,BIH,2.521312,2.426224,0.079049,0.003064,0.012974,0.0,,0.92082
232,Botswana,1951,21.784583333333334,0.43616666666666665,Africa,BWA,0.0,,,,,,,0.0
233,Brazil,1951,24.79733333333333,0.33541666666666664,South America,BRA,21.659348,6.276432,14.645008,0.003664,0.719588,0.014656,,0.389619
234,British Virgin Islands,1951,26.432583333333337,0.33075000000000004,North America,VGB,0.0,,,,,,,0.0
235,Bulgaria,1951,11.4855,0.45341666666666663,Europe,BGR,8.164502,7.222168,0.629925,0.0,0.312408,0.0,,1.129451
236,Burkina Faso,1951,28.24716666666667,0.30616666666666664,Africa,BFA,0.0,,,,,,,0.0
237,Burundi,1951,19.903583333333334,0.4275,Africa,BDI,0.008794,0.0,0.008794,0.0,0.0,0.0,,0.003818
238,Cambodia,1951,26.83566666666667,0.27225,Asia,KHM,0.0,,,,0.0,,,0.0
239,Cameroon,1951,24.407416666666666,0.2990833333333333,Africa,CMR,0.1832,0.040304,0.142896,0.0,0.0,0.0,,0.041808
240,Canada,1951,-5.393166666666666,0.2910833333333333,North America,CAN,162.678023,96.881306,60.38136,4.081604,1.333752,0.0,,11.549142
241,Cape Verde,1951,24.065916666666666,0.35358333333333336,Africa,CPV,0.076944,0.069949,0.006995,0.0,0.0,0.0,,0.410905
242,Central African Republic,1951,25.342333333333332,0.3740833333333333,Africa,CAF,0.0,,,,,,,0.0
243,Chad,1951,27.030333333333335,0.4930833333333333,Africa,TCD,0.0,,,,,,,0.0
244,Chile,1951,9.574833333333332,0.3839166666666667,South America,CHL,9.981577,5.701184,3.935136,0.0,0.345257,0.0,,1.479043
245,China,1951,6.8694999999999995,0.33075,Asia,CHN,102.115213,100.133456,0.937984,0.007328,1.036445,0.0,,0.184452
246,Christmas Island,1951,25.777583333333336,0.5692499999999999,Oceania,CXR,0.0,,,,,,,0.0
247,Colombia,1951,24.811000000000003,0.3249166666666667,South America,COL,8.164442,2.863963,4.980805,0.0,0.319674,0.0,,0.67547
248,Comoros,1951,25.70058333333333,0.26675,Africa,COM,0.0,,,,,,,0.0
249,Congo,1951,24.675583333333336,0.3084166666666667,Africa,COG,0.0,,,,,,,0.0
251,Costa Rica,1951,25.949749999999998,0.45366666666666666,North America,CRI,0.31144,0.0,0.31144,0.0,0.0,0.0,,0.317877
252,Croatia,1951,12.481,0.33608333333333335,Europe,HRV,2.717124,0.917116,1.292254,0.053997,0.453756,0.0,,0.696641
253,Cuba,1951,25.390416666666667,0.31675000000000003,North America,CUB,6.469079,0.23816,6.041936,0.0,0.188983,0.0,,1.069639
254,Curaçao,1951,27.613250000000004,0.38425,,CUW,9.639692,0.0,9.639692,0.0,0.0,0.0,,93.174025
255,Cyprus,1951,19.301,0.3463333333333333,Asia,CYP,0.282128,0.003712,0.278416,0.0,0.0,0.0,,0.562822
256,Czech Republic,1951,8.566833333333333,0.323,Europe,CZE,61.651396,59.594126,1.306883,0.068487,0.6819,0.0,,6.852481
258,Denmark,1951,-18.414083333333334,0.8561666666666667,Europe,DNK,21.921394,15.725888,5.708512,0.0,0.486994,0.0,,5.098498
259,Djibouti,1951,28.706666666666667,0.7989166666666666,Africa,DJI,0.025648,0.0,0.025648,0.0,0.0,0.0,,0.398775
260,Dominica,1951,26.202333333333332,0.328,North America,DMA,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.072753
261,Dominican Republic,1951,25.500083333333333,0.45708333333333334,North America,DOM,0.358656,0.0,0.307776,0.0,0.05088,0.0,,0.146074
262,Ecuador,1951,22.012833333333333,0.4999166666666666,South America,ECU,0.703161,0.0,0.663184,0.0,0.039977,0.0,,0.19461
263,Egypt,1951,23.071166666666667,0.3745833333333333,Africa,EGY,10.558736,0.674176,9.32488,0.0,0.55968,0.0,,0.488686
264,El Salvador,1951,25.193749999999998,0.45849999999999996,North America,SLV,0.322432,0.0,0.322432,0.0,0.0,0.0,,0.144449
265,Equatorial Guinea,1951,25.158916666666666,0.33699999999999997,Africa,GNQ,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.047756
266,Eritrea,1951,26.764666666666667,0.49300000000000005,Africa,ERI,0.0,,,,,,,0.0
267,Estonia,1951,5.086833333333334,0.40375,Europe,EST,7.425161,6.671115,0.701356,0.016098,0.036591,0.0,,6.651367
268,Ethiopia,1951,22.899833333333333,0.7250833333333334,Africa,ETH,0.062258,0.014656,0.043968,0.0,0.003634,0.0,,0.003439
269,Faroe Islands,1951,6.5305,0.4475,Europe,FRO,0.040304,0.025648,0.014656,0.0,0.0,0.0,,1.265471
270,Federated States Of Micronesia,1951,26.919500000000003,0.3741666666666666,Oceania,FSM,0.0,,,,,,,0.0
271,Fiji,1951,24.944916666666668,0.3899166666666667,Oceania,FJI,0.131904,0.04991,0.081994,0.0,0.0,0.0,,0.421634
272,Finland,1951,1.5998333333333334,0.3189166666666667,Europe,FIN,7.976833,6.048377,1.517593,0.0,0.410863,0.0,,1.97081
273,France,1951,12.947083333333333,0.3205,Europe,FRA,228.915868,186.970256,37.3728,0.556928,4.015884,0.0,,5.424976
274,French Guiana,1951,26.062250000000002,0.32216666666666666,South America,GUF,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.463856
275,French Polynesia,1951,26.389,0.5559166666666667,Oceania,PYF,0.0,,,,,,,0.0
276,Gabon,1951,24.494416666666666,0.3046666666666667,Africa,GAB,0.0,,,,,,,0.0
277,Gambia,1951,27.351083333333335,0.31075,Africa,GMB,0.014656,0.0,0.014656,0.0,0.0,0.0,,0.046584
278,Georgia,1951,8.437666666666667,0.37799999999999995,Asia,GEO,2.983754,1.154086,1.594741,0.204576,0.030351,0.0,,0.838706
279,Germany,1951,8.816416666666667,0.2353333333333333,Europe,DEU,576.865541,558.774425,11.076413,0.054961,6.959742,0.0,,8.145513
280,Ghana,1951,26.929666666666666,0.29441666666666666,Africa,GHA,0.875696,0.339332,0.536364,0.0,0.0,0.0,,0.167749
281,Greece,1951,15.572250000000002,0.4234166666666667,Europe,GRC,4.574584,1.13127,3.229063,0.0,0.214251,0.0,,0.589027
282,Greenland,1951,-18.963916666666666,0.8781666666666667,North America,GRL,0.098928,0.07328,0.025648,0.0,0.0,0.0,,4.191687
283,Grenada,1951,26.86466666666667,0.38691666666666663,North America,GRD,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.141962
284,Guadeloupe,1951,26.431583333333332,0.287,North America,GLP,0.065952,0.0,0.065952,0.0,0.0,0.0,,0.301368
285,Guatemala,1951,23.493,0.3915,North America,GTM,0.637298,0.0,0.608224,0.0,0.029074,0.0,,0.20004
286,Guinea,1951,25.470166666666668,0.2728333333333333,Africa,GIN,0.0,,,,0.0,,,0.0
287,Guinea Bissau,1951,26.6905,0.32616666666666666,Africa,GNB,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.006668
288,Guyana,1951,26.22575,0.3269166666666667,South America,GUY,0.285792,0.007328,0.278464,0.0,0.0,0.0,,0.667116
289,Haiti,1951,26.196,0.4116666666666666,North America,HTI,0.131904,0.0,0.131904,0.0,0.0,0.0,,0.039949
290,Honduras,1951,24.979833333333335,0.5176666666666666,North America,HND,0.34808,0.0,0.34808,0.0,0.0,0.0,,0.217247
291,Hong Kong,1951,22.716416666666664,0.5286666666666667,Asia,HKG,1.556903,0.51296,1.0076,0.0,0.036343,0.0,,0.750133
292,Hungary,1951,10.997166666666667,0.32466666666666666,Europe,HUN,22.185351,18.774336,2.194736,0.747456,0.468823,0.0,,2.354372
293,Iceland,1951,1.1846666666666668,0.3799166666666667,Europe,ISL,0.644864,0.16488,0.479984,0.0,0.0,0.0,,4.435286
294,India,1951,24.22066666666667,0.24108333333333334,Asia,IND,64.022191,54.512339,7.851952,0.0,1.657901,0.0,,0.175441
295,Indonesia,1951,26.08125,0.4058333333333333,Asia,IDN,9.390416,2.114128,5.719504,1.505904,0.05088,0.0,,0.132223
296,Iran,1951,17.576166666666666,0.446,Asia,IRN,6.913701,0.450672,6.43032,0.0,0.032709,0.0,,0.401501
297,Iraq,1951,22.277666666666665,0.48833333333333334,Asia,IRQ,2.428935,0.007328,2.385264,0.0,0.036343,0.0,,0.419942
298,Ireland,1951,9.229750000000001,0.2823333333333333,Europe,IRL,10.506628,8.929168,1.366672,0.0,0.210788,0.0,,3.592372
299,Israel,1951,20.277166666666666,0.38825,Asia,ISR,2.918425,0.040304,2.660064,0.0,0.218057,0.0,,2.181788
300,Italy,1951,13.344499999999998,0.287,Europe,ITA,48.82223,27.659536,16.594256,1.810016,2.758422,0.0,,1.044309
301,Jamaica,1951,26.142083333333332,0.4254166666666667,North America,JAM,0.520288,0.065952,0.454336,0.0,0.0,0.0,,0.359217
302,Japan,1951,12.146666666666668,0.23691666666666666,Asia,JPN,123.457651,111.00088,9.057408,0.161216,3.238147,0.0,,1.440857
303,Jordan,1951,20.028666666666666,0.4828333333333334,Asia,JOR,0.161216,0.0,0.161216,0.0,0.0,0.0,,0.343041
304,Kazakhstan,1951,5.319583333333333,0.39199999999999996,Asia,KAZ,48.950128,44.112539,4.309909,0.139455,0.388225,0.0,,7.106612
305,Kenya,1951,23.989666666666665,0.33899999999999997,Africa,KEN,1.392231,0.051296,1.330032,0.0,0.010903,0.0,,0.235741
306,Kiribati,1951,27.313333333333333,0.9128333333333334,Oceania,KIR,0.0,,,,,,,0.0
307,Kuwait,1951,25.565916666666666,0.5213333333333333,Asia,KWT,0.117248,0.0,0.117248,0.0,0.0,0.0,,0.743186
308,Kyrgyzstan,1951,2.808416666666666,0.87575,Asia,KGZ,4.197924,3.32317,0.778218,0.029601,0.066935,0.0,,2.348284
309,Laos,1951,23.725166666666667,0.4300833333333334,Asia,LAO,0.0,,,,,,,0.0
310,Latvia,1951,5.60625,0.4115,Europe,LVA,4.904393,1.991212,2.811748,0.077336,0.024097,0.0,,2.521547
311,Lebanon,1951,18.16625,0.35375,Asia,LBN,1.457057,0.003655,1.30477,0.0,0.148632,0.0,,1.04959
312,Lesotho,1951,13.421833333333332,0.53675,Africa,LSO,0.0,,,,,,,0.0
313,Liberia,1951,25.45266666666667,0.3233333333333333,Africa,LBR,0.043968,0.0,0.043968,0.0,0.0,0.0,,0.047109
314,Libya,1951,22.695083333333333,0.4905833333333333,Africa,LBY,0.168544,0.014656,0.153888,0.0,0.0,0.0,,0.147477
315,Liechtenstein,1951,5.2924999999999995,0.3881666666666666,Europe,LIE,0.0,,,,,,,0.0
316,Lithuania,1951,6.40325,0.41983333333333334,Europe,LTU,7.575247,2.522542,4.792636,0.169053,0.091017,0.0,,2.925705
317,Luxembourg,1951,9.61925,0.2805,Europe,LUX,9.009241,8.734976,0.208848,0.0,0.065417,0.0,,30.21086
318,Macau,1951,22.423583333333337,0.6021666666666666,Asia,MAC,0.0,,,,,,,0.0
319,Macedonia,1951,11.428333333333335,0.47225,Europe,MKD,1.842525,1.621896,0.172813,0.0,0.047816,0.0,,1.436639
320,Madagascar,1951,22.672749999999997,0.41975,Africa,MDG,0.245458,0.069616,0.172208,0.0,0.003634,0.0,,0.060597
321,Malawi,1951,21.4455,0.32708333333333334,Africa,MWI,0.258634,0.186677,0.065006,0.0,0.006951,0.0,,0.086179
322,Malaysia,1951,26.189916666666665,0.30416666666666664,Asia,MYS,5.220367,0.403729,4.712729,0.103909,0.0,0.0,,0.853177
323,Mali,1951,28.683333333333334,0.30866666666666664,Africa,MLI,0.0,,,,,,,0.0
324,Malta,1951,18.6765,0.4306666666666667,Europe,MLT,0.25648,0.043968,0.212512,0.0,0.0,0.0,,0.860129
325,Martinique,1951,26.202333333333332,0.328,North America,MTQ,0.080608,0.0,0.080608,0.0,0.0,0.0,,0.339378
326,Mauritania,1951,27.3685,0.3279166666666667,Africa,MRT,0.0,,,,0.0,,,0.0
327,Mauritius,1951,23.54291666666667,0.4290833333333333,Africa,MUS,0.139232,0.069616,0.069616,0.0,0.0,0.0,,0.257547
328,Mayotte,1951,26.329916666666666,0.3535,Africa,MYT,0.0,,,,0.0,,,0.0
329,Mexico,1951,21.117583333333332,0.22858333333333333,North America,MEX,34.889399,2.128784,26.622624,1.659792,0.799543,3.678656,,1.231622
330,Moldova,1951,10.101416666666667,0.3545833333333333,Europe,MDA,7.57731,4.718807,2.71031,0.091004,0.057188,0.0,,3.117511
331,Mongolia,1951,-0.7001666666666662,0.42575,Asia,MNG,0.29312,0.29312,0.0,0.0,0.0,0.0,,0.36961
332,Montenegro,1951,11.411416666666668,0.43341666666666673,Europe,MNE,0.248798,0.233489,0.01531,0.0,0.0,0.0,,0.607378
333,Montserrat,1951,26.4875,0.2935833333333333,North America,MSR,0.0,,,,,,,0.0
334,Morocco,1951,17.59391666666667,0.36133333333333334,Africa,MAR,2.92602,0.883024,1.857648,0.0,0.185348,0.0,,0.318441
335,Mozambique,1951,23.542083333333334,0.3109166666666667,Africa,MOZ,0.930329,0.707152,0.1832,0.0,0.039977,0.0,,0.154996
336,Namibia,1951,20.619583333333335,0.4939166666666666,Africa,NAM,0.0,,,,,,,0.0
337,Nepal,1951,15.288083333333335,0.5433333333333333,Asia,NPL,0.029312,0.0,0.029312,0.0,0.0,0.0,,0.003416
338,Netherlands,1951,9.962083333333334,0.29025,Europe,NLD,54.968169,44.686144,9.922112,0.014656,0.345257,0.0,,5.375179
339,New Caledonia,1951,22.578416666666666,0.531,Oceania,NCL,0.282128,0.234496,0.047632,0.0,0.0,0.0,,4.344374
340,New Zealand,1951,10.076333333333332,0.38666666666666666,Oceania,NZL,8.170066,5.249202,2.840874,0.0,0.07999,0.0,,4.185219
341,Nicaragua,1951,26.25,0.43850000000000006,North America,NIC,0.201431,0.0,0.190528,0.0,0.010903,0.0,,0.147061
342,Niger,1951,27.639083333333332,0.4670833333333333,Africa,NER,0.0,,,,,,,0.0
343,Nigeria,1951,26.753500000000003,0.2890833333333333,Africa,NGA,1.68544,1.128512,0.556928,0.0,0.0,0.0,,0.044467
344,Niue,1951,24.888333333333332,0.51325,Oceania,NIU,0.0,,,,,,,0.0
345,North Korea,1951,7.130333333333334,0.45108333333333334,Asia,PRK,0.995984,0.49464,0.425024,0.0,0.07632,0.0,,0.094335
346,Norway,1951,0.1244999999999999,0.3720833333333333,Europe,NOR,9.475946,4.486666,4.644157,0.0,0.345124,0.0,,2.875096
347,Oman,1951,27.093333333333334,0.6631666666666667,Asia,OMN,0.0,,,,,,,0.0
348,Pakistan,1951,20.748583333333332,0.3010833333333333,Asia,PAK,6.612636,4.327737,2.038767,0.0,0.246133,0.0,,0.173034
349,Palau,1951,27.501500000000004,0.5124166666666666,Oceania,PLW,0.0,,,,,,,0.0
350,Panama,1951,26.487750000000002,0.30733333333333335,North America,PAN,0.560295,0.0,0.523952,0.0,0.036343,0.0,,0.634744
351,Papua New Guinea,1951,24.426416666666668,0.35225,Oceania,PNG,0.062288,0.0,0.062288,0.0,0.0,0.0,,0.03957
352,Paraguay,1951,23.428833333333333,0.44125,South America,PRY,0.047632,0.0,0.047632,0.0,0.0,0.0,,0.030946
353,Peru,1951,20.0065,0.31366666666666665,South America,PER,4.772736,0.351744,4.118336,0.124576,0.17808,0.0,,0.604336
354,Philippines,1951,26.737,0.25825000000000004,Asia,PHL,3.552832,0.172208,3.227984,0.0,0.15264,0.0,,0.184074
355,Poland,1951,8.356833333333332,0.3434166666666667,Europe,POL,122.132228,118.6622,1.516942,0.622899,1.330188,0.0,,4.8384
356,Portugal,1951,14.469416666666667,0.3329166666666667,Europe,PRT,5.394485,2.221892,2.856195,0.0,0.316398,0.0,,0.636694
357,Puerto Rico,1951,25.595083333333335,0.3035833333333333,North America,PRI,0.0,,,,,,,0.0
358,Qatar,1951,27.114,0.7203333333333334,Asia,QAT,0.388384,0.0,0.388384,0.0,0.0,0.0,,15.477783
359,Reunion,1951,23.203666666666667,0.9264166666666668,Africa,REU,0.029312,0.0,0.029312,0.0,0.0,0.0,,0.113278
360,Romania,1951,10.047666666666666,0.385,Europe,ROU,22.503345,7.420808,7.816584,6.702547,0.563406,0.0,,1.354584
361,Russia,1951,-5.055916666666667,0.26091666666666663,Europe,RUS,449.803407,357.47933,79.962537,8.584987,3.776553,0.0,,4.318734
362,Rwanda,1951,19.062416666666667,0.39408333333333334,Africa,RWA,0.016854,0.0,0.016854,0.0,0.0,0.0,,0.007567
363,Saint Kitts And Nevis,1951,25.951333333333334,0.26791666666666664,North America,KNA,0.0,,,,,,,0.0
364,Saint Lucia,1951,26.756583333333335,0.38116666666666665,North America,LCA,0.010992,0.0,0.010992,0.0,0.0,0.0,,0.125896
365,Saint Pierre And Miquelon,1951,6.2299999999999995,0.3425833333333333,North America,SPM,0.021984,0.01832,0.003664,0.0,0.0,0.0,,4.870182
366,Saint Vincent And The Grenadines,1951,26.892750000000003,0.38925000000000004,North America,VCT,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.057787
367,Samoa,1951,26.434583333333336,0.39075,Oceania,WSM,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.040753
368,Sao Tome And Principe,1951,26.046666666666667,0.3431666666666667,Africa,STP,0.003664,0.0,0.003664,0.0,0.0,0.0,,0.059049
369,Saudi Arabia,1951,26.035916666666665,0.6699999999999999,Asia,SAU,0.0,0.0,0.0,0.0,,0.0,,0.0
370,Senegal,1951,27.828833333333336,0.30125,Africa,SEN,0.0,,,,,,,0.0
371,Serbia,1951,11.270999999999999,0.44175000000000003,Europe,SRB,7.332291,6.855527,0.260463,0.021872,0.194429,0.0,,1.205719
372,Seychelles,1951,26.877583333333334,0.6305833333333334,Africa,SYC,0.0,,,,,,,0.0
373,Sierra Leone,1951,26.056416666666667,0.29858333333333337,Africa,SLE,0.095264,0.03664,0.058624,0.0,0.0,0.0,,0.047004
374,Singapore,1951,26.840000000000003,0.4423333333333333,Asia,SGP,2.825777,0.863772,1.962005,0.0,0.0,0.0,,2.693944
375,Sint Maarten,1951,26.69525,0.32008333333333333,North America,SXM,1.149743,0.0,1.149743,0.0,0.0,0.0,,731.854547
376,Slovakia,1951,8.8405,0.36966666666666664,Europe,SVK,19.731557,18.59799,0.675837,0.078534,0.379196,0.0,,5.597695
377,Slovenia,1951,10.677916666666667,0.3918333333333333,Europe,SVN,2.078976,1.632818,0.336591,0.007834,0.101733,0.0,,1.425287
378,Solomon Islands,1951,26.5625,0.36825,Oceania,SLB,0.0,,,,,,,0.0
379,Somalia,1951,26.92658333333333,0.68575,Africa,SOM,0.047632,0.0,0.047632,0.0,0.0,0.0,,0.020925
380,South Africa,1951,17.002333333333336,0.41675,Africa,ZAF,65.141679,58.528364,5.646542,0.0,0.966774,0.0,,4.88866
381,South Korea,1951,12.228416666666666,0.30633333333333335,Asia,KOR,2.923842,2.36328,0.556928,0.0,0.003634,0.0,,0.145343
382,Spain,1951,13.347083333333332,0.27691666666666664,Europe,ESP,33.115139,26.446013,5.313388,0.0,1.355738,0.0,,1.174001
383,Sri Lanka,1951,27.015333333333334,0.28833333333333333,Asia,LKA,1.545941,0.6412,0.872032,0.0,0.032709,0.0,,0.191058
384,Sudan,1951,26.874416666666665,0.32375,Africa,SDN,0.661699,0.148834,0.512865,0.0,0.0,0.0,,0.103719
385,Suriname,1951,26.486250000000002,0.30541666666666667,South America,SUR,0.234496,0.003664,0.230832,0.0,0.0,0.0,,1.166641
386,Swaziland,1951,18.628583333333335,0.42533333333333334,Africa,SWZ,0.003664,0.003664,0.0,0.0,0.0,0.0,,0.013153
387,Sweden,1951,2.580666666666666,0.318,Europe,SWE,33.436761,19.148064,13.282,0.0,1.006697,0.0,,4.730439
388,Switzerland,1951,7.400333333333333,0.37083333333333335,Europe,CHE,12.298391,8.525003,3.122658,0.0,0.650731,0.0,,2.590175
389,Syria,1951,18.395333333333333,0.5200833333333333,Asia,SYR,0.380789,0.007328,0.340752,0.0,0.032709,0.0,,0.105169
390,Taiwan,1951,22.156666666666666,0.2745,Asia,TWN,4.908185,3.854528,0.809744,0.051296,0.192617,0.0,,0.618573
391,Tajikistan,1951,3.8479999999999994,0.5803333333333334,Asia,TJK,2.394144,1.313053,1.006971,0.050023,0.024097,0.0,,1.51292
392,Tanzania,1951,22.22866666666667,0.35800000000000004,Africa,TZA,0.447008,0.139232,0.307776,0.0,0.0,0.0,,0.057054
393,Thailand,1951,26.257499999999997,0.2896666666666667,Asia,THA,1.090624,0.047632,0.890352,0.0,0.15264,0.0,,0.052147
394,Timor Leste,1951,26.057000000000002,0.6605,Asia,TLS,0.0,,,,,,,0.0
395,Togo,1951,27.19725,0.3119166666666667,Africa,TGO,0.025648,0.0,0.025648,0.0,0.0,0.0,,0.018046
396,Tonga,1951,22.87675,0.7443333333333334,Oceania,TON,0.007328,0.0,0.007328,0.0,0.0,0.0,,0.142879
397,Trinidad And Tobago,1951,26.259833333333333,0.3529166666666667,North America,TTO,2.513504,0.047632,1.564528,0.901344,0.0,0.0,,3.77812
398,Tunisia,1951,20.232916666666668,0.5574166666666667,Africa,TUN,1.376921,0.564256,0.718144,0.003664,0.090857,0.0,,0.374797
399,Turkey,1951,12.062916666666666,0.31908333333333333,Asia,TUR,10.184316,8.094528,1.893607,0.0,0.196181,0.0,,0.473257
400,Turkmenistan,1951,14.484833333333334,0.42175,Asia,TKM,6.125538,1.500142,4.049607,0.508846,0.066943,0.0,,4.950962
401,Turks And Caicas Islands,1951,26.357833333333332,0.5988333333333333,North America,TCA,0.0,,,,,,,0.0
402,Uganda,1951,22.889166666666668,0.34191666666666665,Africa,UGA,0.139232,0.0,0.139232,0.0,0.0,0.0,,0.023559
403,Ukraine,1951,8.413583333333333,0.27191666666666664,Europe,UKR,142.714148,123.409091,16.660254,1.649682,0.995121,0.0,,3.777177
404,United Arab Emirates,1951,27.89366666666667,0.66575,Asia,ARE,0.0,,,,,,,0.0
405,United Kingdom,1951,8.439,0.243,Europe,GBR,545.252811,486.054853,54.048025,0.014656,5.135278,0.0,,10.846074
406,United States,1951,8.416583333333334,0.22258333333333333,North America,USA,2618.711623,1211.598563,960.661843,376.209056,22.040595,42.700316,5.50125,17.388702
407,Uruguay,1951,17.33925,0.36358333333333337,South America,URY,2.622206,0.304112,2.169088,0.0,0.149006,0.0,,1.162288
408,Uzbekistan,1951,11.909083333333333,0.4285833333333333,Asia,UZB,18.569346,7.227243,8.963615,2.020607,0.357881,0.0,,2.897476
409,Venezuela,1951,25.358666666666664,0.34508333333333335,South America,VEN,47.380352,0.076944,10.544992,2.971504,0.30528,33.481632,,8.265787
410,Vietnam,1951,23.86366666666667,0.3245,Asia,VNM,1.285202,0.62288,0.556928,0.0,0.105394,0.0,,0.050149
411,Yemen,1951,26.388083333333338,0.6565833333333334,Asia,YEM,0.040304,0.0,0.040304,0.0,0.0,0.0,,0.008427
412,Zambia,1951,21.294166666666666,0.2848333333333333,Africa,ZMB,2.569435,2.39284,0.148568,0.0,0.028027,0.0,,1.077405
413,Zimbabwe,1951,21.102333333333334,0.30641666666666667,Africa,ZWE,3.506294,3.034779,0.42178,0.0,0.049735,0.0,,1.216739
414,Afghanistan,1952,14.175416666666669,0.35208333333333336,Asia,AFG,0.0916,0.031708,0.059892,0.0,0.0,0.0,,0.011946
415,Albania,1952,13.573916666666667,0.37066666666666664,Europe,ALB,0.373669,0.076197,0.279389,0.010885,0.007198,0.0,,0.2816
416,Algeria,1952,23.18541666666667,0.38358333333333333,Africa,DZA,3.889207,1.842992,1.806352,0.0,0.239863,0.0,,0.408457
417,Andorra,1952,11.660833333333334,0.32208333333333333,Europe,AND,0.0,,,,0.0,,,0.0
418,Angola,1952,22.18766666666667,0.36933333333333335,Africa,AGO,0.31144,0.120912,0.190528,0.0,0.0,0.0,,0.066776
